,hotel,review
9918,179,"Such a cute place for a little getaway. So close to restaurants and Uwarrhie National Forrest, but still tucked away from everything. There was plenty of room for my family of 3 and our German Shepherd. We were able to spend an evening outside grilling and enjoying nature. The fireflies were everywhere! So pretty. It stormed the next night but the sound of rain on the camper roof was also very relaxing. We stayed inside watching movies. The owners literally thought of every way to make the stay awesome! We hope to come back and stay again!"
9919,179,Wow what a super nice review!! Thank you so much for the great rating and fabulous comments. We're thrilled that you and your family had a fun and fulfilling time in Bigfoot's Backyard. We're honored to have served as your hosts and we look forward to your return!!
9920,179,"By far the best AIR BNB I’ve ever stayed in. Clean, beautiful and amazing hosts!!"
9921,179,"Perfect location and setting. It's beautiful and quiet. The accommodations show a lot of care and thought has been put into making this a perfect place for a getaway. After our stay was over, I realized I had forgotten something and went back to get it. Donna & Roy were there, and I got to meet them and talk a bit. They are very kind and considerate and it was a privilege to meet them. We will stay here again."
9922,179,"Your amazing review, thoughtful comments, and 5-star rating warmed our hearts and put a big smile on our faces!! THANK YOU!!! We're estatic that you thoroughly enjoyed your getaway in Bigfoot's Backyard. We look forward to your return!"
9923,179,Great place! It’s exactly as described; hosts are great and very helpful every step if the way. They even supplied some snacks and a some goodies for our little one. Quick response with questions about anything. Would stay here again for sure!
9924,179,Thanks for the fabulous rating and wonderful compliments! We are so thrill you precious family enjoyed your adventures in Bigfoot's Backyard!! We look forward to having you return someday!
9925,179,Donna and Roy were great hosts. The RV and space were very peaceful and quiet. It was a very nice experience overall and I would highly recommend it.
9926,179,Thank you for the wonderful review!! Your thoughtful comments and flattering description of Bigfoot's Backyard and all the peace and quiet it offers is so greatly appreciated ... as is the 5-star rating! We hope to have you back for another escape to the middle of nowhere!
9927,179,"A great location, beautiful setting and very clean RV. The owners, Roy and Donna were very communicative and had thought of everything. The location of the RV is close to local swimming holes and is in a beautiful setting. Overall, I would highly recommend this rental."
9928,179,"Thank you for the thoughtful comments, kind compliments and 5-star rating!! We're so happy you were pleased with our place and service and that you enjoyed your stay in Bigfoot's Backyard!"
9929,179,I had a wonderful stay at Donna & Roy’s RV! It’s in a beautiful spot along the edge of Uwharrie National Forest. So quiet & peaceful. They stocked the fire pit for us and even left treats for both me and my dog. It was conveniently located near StarWorks & Seagrove. I highly recommend this luxury camping spot & will stay there again next time I am out that way.
9930,179,Thanks for the fabulous 5-star review and kind comments! We're thrilled you enjoyed your stay in Bigfoot's Backyard! We're so happy that the RV and the surrounding area met your needs!
9931,179,The RV was very clean! It is in the middle of nowhere which did not bother us at all! It was perfect! Donna and Roy were very informative about everything we needed to know about the RV and the surrounding area! We couldn't have asked for a better place for vacation or better host! We will definitely be back!
9932,179,Thanks for the awesome review!!! Your thoughtful comments and kind words mean so much. We're thrilled you enjoyed your time in Bigfoot's Backyard and hope the memories you made as a family will have you longing to come back for another visit someday!
9933,179,"We had a great stay in Bigfoot’s backyard. The RV was spacious and beautiful, very clean, they provided a few snacks and left us a personal message. All linens and towels were provided along with fully stocked kitchen. It was in a beautiful wooded setting lots of privacy. The hosts were very attentive and communicated well. We will definitely stay again."
9934,179,We are so thrilled you enjoyed your stay in Bigfoot's Backyard and we definitely look forward to your return! Thanks for the awesome review and thoughtful comments!!
9935,179,Wonderful place and extremely clean and cozy. Donna is one of the nicest and informative people I’ve ever met. Anyone that goes here can expect exactly what’s on the website. If you love nature and walking in the woods this is a great place.
